customer_id,name,email,phone,gender,age,city,registration_date,account_age_days,total_orders,total_spend,avg_order_value,purchase_frequency,last_purchase_days,last_purchase_date,app_sessions_monthly,email_open_rate,wishlist_items,cart_abandonment_rate,reviews_written,avg_rating_given,referrals_made,support_tickets,returns_count,returns_rate,preferred_category,preferred_payment,engagement_score,sentiment_score,brand_interaction,nps_score,reward_preference,behavior_type
SK000433,Aarav Nair,aarav.nair74@hotmail.com,+91-7905522028,M,40,Delhi,2025-02-12,417,9,23364,2596,4,17,2026-03-19,14,0.39,2,0.26,4,4.7,2,3,0,0.07,Accessories,Debit Card,63,54,74,7,Exclusive Collections,regular
SK000434,Preeti Pandey,preeti.pandey8@yahoo.com,+91-7867513427,F,33,Ahmedabad,2024-10-23,529,37,293817,7941,14,13,2026-03-23,22,0.68,14,0.43,12,4.6,2,1,1,0.05,Sportswear,Wallet,83,92,100,10,Free Shipping,loyal
SK000435,Vivaan Nair,vivaan.nair64@outlook.com,+91-7321957323,M,36,Delhi,2024-06-20,654,6,7656,1276,4,48,2026-02-16,5,0.17,3,0.65,0,,0,2,0,0.13,Western Wear,COD,38,41,19,8,Discount,occasional
SK000436,Ayaan Menon,ayaan.menon30@yahoo.com,+91-8462342760,M,29,Chennai,2025-07-18,261,3,2877,959,1,101,2025-12-25,0,0.04,0,0.25,1,4.6,0,2,0,0.1,Sportswear,Debit Card,19,48,5,1,Cashback,dormant
SK000437,Pooja Pandey,pooja.pandey38@gmail.com,+91-9046133152,F,43,Chandigarh,2025-02-07,422,5,15865,3173,1,48,2026-02-16,4,0.14,2,0.3,1,4.4,0,3,0,0.17,Sportswear,UPI,40,30,19,6,Free Shipping,at_risk
SK000438,Tanish Kapoor,tanish.kapoor27@hotmail.com,+91-7348681145,M,31,Kolkata,2025-03-12,389,7,16212,2316,4,59,2026-02-05,4,0.27,3,0.65,0,,0,2,0,0.08,Footwear,Debit Card,43,43,17,5,Gift Card,occasional
SK000439,Ayaan Menon,ayaan.menon48@yahoo.com,+91-9399575332,M,18,Kolkata,2025-05-21,319,8,28536,3567,6,28,2026-03-08,14,0.43,7,0.52,3,3.6,1,2,0,0.09,Accessories,UPI,65,60,74,9,Exclusive Collections,regular
SK000440,Advaith Mittal,advaith.mittal51@hotmail.com,+91-7996976946,M,37,Lucknow,2025-06-20,289,25,163525,6541,14,11,2026-03-25,29,0.69,20,0.28,12,4.4,3,1,1,0.07,Ethnic Wear,COD,87,95,100,9,Exclusive Collections,loyal
SK000441,Kavita Pillai,kavita.pillai13@outlook.com,+91-8529256640,F,21,Indore,2025-10-01,186,31,202461,6531,15,1,2026-04-04,27,0.62,18,0.32,12,4.9,5,2,2,0.07,Accessories,Credit Card,76,88,100,10,Early Access,loyal
SK000442,Ahana Gupta,ahana.gupta55@gmail.com,+91-7781056334,F,44,Nagpur,2024-07-16,628,7,10556,1508,4,36,2026-02-28,3,0.16,2,0.53,1,4.9,0,1,0,0.09,Ethnic Wear,Credit Card,54,45,17,5,Discount,occasional
SK000443,Kavita Pandey,kavita.pandey13@yahoo.com,+91-7742560826,F,36,Vadodara,2024-07-03,641,25,119800,4792,12,1,2026-04-04,18,0.43,17,0.54,7,3.7,4,2,1,0.04,Accessories,COD,91,67,100,9,Cashback,loyal
SK000444,Aarav Agarwal,aarav.agarwal84@yahoo.com,+91-9042427906,M,18,Coimbatore,2024-09-24,558,3,3330,1110,4,33,2026-03-03,8,0.27,4,0.29,0,,0,2,0,0.11,Accessories,Wallet,40,47,28,6,Cashback,occasional
SK000445,Aakash Bansal,aakash.bansal87@outlook.com,+91-9781385768,M,40,Gurgaon,2026-02-07,57,7,15183,2169,5,24,2026-03-12,15,0.29,8,0.54,1,3.8,2,3,0,0.06,Western Wear,Credit Card,74,50,79,9,Exclusive Collections,regular
SK000446,Deepak Patel,deepak.patel15@gmail.com,+91-8152388260,M,34,Indore,2024-11-15,506,2,4434,2217,3,46,2026-02-18,3,0.27,0,0.28,0,,0,0,0,0.11,Ethnic Wear,Credit Card,46,53,6,5,Cashback,occasional
SK000447,Tanvi Malhotra,tanvi.malhotra21@hotmail.com,+91-7172786284,F,39,Bangalore,2025-09-26,191,14,53872,3848,6,13,2026-03-23,9,0.37,4,0.26,1,3.8,2,2,1,0.09,Accessories,Wallet,62,53,55,6,Early Access,regular
SK000448,Myra Patel,myra.patel56@hotmail.com,+91-7641571257,F,32,Lucknow,2024-05-30,675,5,10410,2082,4,36,2026-02-28,4,0.24,2,0.57,0,,0,2,0,0.15,Accessories,Debit Card,45,37,14,6,Cashback,occasional
SK000449,Advaith Rao,advaith.rao47@yahoo.com,+91-7129952007,M,44,Hyderabad,2026-01-07,88,2,4026,2013,0,141,2025-11-15,0,0.08,1,0.24,1,4.5,0,0,0,0.17,Western Wear,COD,13,50,8,3,Gift Card,dormant
SK000450,Sai Malhotra,sai.malhotra25@outlook.com,+91-9021526955,M,25,Coimbatore,2025-11-07,149,11,24959,2269,5,25,2026-03-11,14,0.28,9,0.46,4,3.7,1,3,1,0.1,Western Wear,COD,60,44,85,7,Early Access,regular
SK000451,Manish Nair,manish.nair77@outlook.com,+91-7314350694,M,41,Vadodara,2024-09-03,579,6,14724,2454,5,29,2026-03-07,13,0.26,5,0.67,4,4.1,2,2,0,0.08,Footwear,Credit Card,72,64,81,7,Exclusive Collections,regular
SK000452,Vikram Menon,vikram.menon72@hotmail.com,+91-7842465653,M,35,Coimbatore,2025-04-27,343,4,6020,1505,0,176,2025-10-11,2,0.03,2,0.59,1,4.1,0,0,0,0.16,Sportswear,Wallet,12,66,15,2,Free Shipping,dormant
SK000453,Komal Shah,komal.shah30@hotmail.com,+91-7172992564,F,18,Jaipur,2025-01-28,432,5,8325,1665,3,47,2026-02-17,3,0.24,0,0.56,0,,0,0,0,0.15,Western Wear,Debit Card,49,49,6,5,Discount,occasional
SK000454,Harsh Desai,harsh.desai36@outlook.com,+91-9450978013,M,18,Indore,2024-07-03,641,6,13650,2275,4,42,2026-02-22,8,0.23,4,0.54,2,3.7,0,2,0,0.12,Accessories,Credit Card,51,56,38,5,Gift Card,occasional
SK000455,Dev Joshi,dev.joshi10@yahoo.com,+91-9111576194,M,28,Mumbai,2025-08-12,236,9,19800,2200,5,16,2026-03-20,10,0.39,8,0.65,3,4.3,2,2,0,0.06,Ethnic Wear,Wallet,62,50,79,7,Early Access,regular
SK000456,Tanish Kumar,tanish.kumar37@outlook.com,+91-7507421408,M,23,Pune,2025-08-19,229,11,18810,1710,6,26,2026-03-10,11,0.35,2,0.35,1,4.0,0,0,0,0.07,Footwear,Wallet,56,61,33,9,Exclusive Collections,regular
SK000457,Rashmi Shah,rashmi.shah44@hotmail.com,+91-7871130721,F,18,Coimbatore,2025-04-06,364,7,18333,2619,5,33,2026-03-03,14,0.41,10,0.21,1,3.6,2,2,0,0.11,Footwear,Debit Card,57,38,83,6,Early Access,regular
SK000458,Nisha Rao,nisha.rao61@gmail.com,+91-9371882694,F,19,Pune,2024-05-17,688,3,8025,2675,4,42,2026-02-22,6,0.15,0,0.43,1,3.9,0,1,0,0.11,Sportswear,Credit Card,44,58,17,5,Discount,occasional
SK000459,Amit Shah,amit.shah75@yahoo.com,+91-8439878997,M,30,Coimbatore,2025-12-29,97,15,38415,2561,6,35,2026-03-01,14,0.27,6,0.44,5,4.7,0,3,1,0.08,Footwear,Credit Card,68,46,71,6,Exclusive Collections,regular
SK000460,Ishaan Kapoor,ishaan.kapoor45@outlook.com,+91-8617297447,M,23,Ahmedabad,2024-06-23,651,7,21245,3035,1,63,2026-02-01,1,0.06,3,0.65,0,,0,2,1,0.21,Ethnic Wear,UPI,36,33,11,6,Free Shipping,at_risk
SK000461,Angel Verma,angel.verma65@hotmail.com,+91-8723375548,F,55,Jaipur,2025-05-29,311,10,14940,1494,1,88,2026-01-07,4,0.1,2,0.41,2,4.5,0,3,2,0.2,Western Wear,Debit Card,30,32,24,5,Discount,at_risk
SK000462,Diya Kumar,diya.kumar95@hotmail.com,+91-8358777875,F,25,Lucknow,2024-06-25,649,24,178944,7456,9,7,2026-03-29,15,0.45,15,0.6,6,4.3,2,0,0,0.02,Ethnic Wear,Credit Card,84,88,100,10,Cashback,loyal
SK000463,Rashmi Nair,rashmi.nair99@hotmail.com,+91-8172156835,F,43,Nagpur,2024-06-27,647,1,2169,2169,1,97,2025-12-29,2,0.02,0,0.54,1,3.5,0,1,0,0.16,Footwear,Wallet,9,50,9,2,Discount,dormant
SK000464,Karthik Rao,karthik.rao8@hotmail.com,+91-9518852447,M,48,Pune,2024-12-26,465,9,30501,3389,7,23,2026-03-13,15,0.34,7,0.21,2,3.6,2,2,1,0.11,Western Wear,Wallet,59,45,81,9,Exclusive Collections,regular
SK000465,Nikhil Verma,nikhil.verma20@yahoo.com,+91-7287898789,M,26,Gurgaon,2024-12-02,489,8,27472,3434,7,21,2026-03-15,13,0.29,7,0.23,5,3.9,1,0,0,0.1,Western Wear,COD,73,71,82,6,Early Access,regular
SK000466,Ahana Gupta,ahana.gupta62@gmail.com,+91-7594617584,F,26,Pune,2025-02-12,417,17,79050,4650,10,7,2026-03-29,20,0.67,6,0.42,13,4.9,1,1,0,0.04,Sportswear,Debit Card,80,95,100,9,Exclusive Collections,loyal
SK000467,Diya Reddy,diya.reddy82@gmail.com,+91-7215065264,F,27,Ahmedabad,2025-07-05,274,6,15738,2623,3,60,2026-02-04,8,0.28,4,0.31,2,4.1,0,1,0,0.14,Sportswear,COD,39,49,38,6,Cashback,occasional
SK000468,Swati Kumar,swati.kumar27@outlook.com,+91-8966195909,F,30,Kolkata,2024-12-30,461,4,7648,1912,1,150,2025-11-06,0,0.03,2,0.53,0,,0,1,0,0.14,Western Wear,Debit Card,13,44,6,3,Cashback,dormant
SK000469,Aakash Kulkarni,aakash.kulkarni57@hotmail.com,+91-9219727757,M,28,Kolkata,2024-12-10,481,3,7320,2440,3,63,2026-02-01,2,0.06,1,0.56,1,3.7,0,1,0,0.21,Accessories,Wallet,26,44,12,6,Gift Card,at_risk
SK000470,Advaith Gupta,advaith.gupta27@outlook.com,+91-7555554635,M,20,Chandigarh,2024-06-05,669,8,21672,2709,4,48,2026-02-16,6,0.17,5,0.27,1,4.2,0,1,0,0.09,Sportswear,Credit Card,54,65,32,6,Free Shipping,occasional
SK000471,Aryan Sharma,aryan.sharma35@hotmail.com,+91-7025627210,M,35,Bangalore,2025-01-17,443,5,9795,1959,4,56,2026-02-08,7,0.24,5,0.29,0,,0,0,0,0.15,Footwear,COD,38,64,29,7,Free Shipping,occasional
SK000472,Pallavi Pillai,pallavi.pillai69@yahoo.com,+91-8334241125,F,28,Ahmedabad,2024-10-16,536,15,33975,2265,4,22,2026-03-14,10,0.36,5,0.32,4,4.3,0,2,1,0.11,Ethnic Wear,Debit Card,63,47,55,6,Free Shipping,regular
SK000473,Vivaan Goel,vivaan.goel39@yahoo.com,+91-7687848785,M,55,Noida,2026-01-05,90,8,22760,2845,4,29,2026-03-07,14,0.33,10,0.57,4,4.2,1,0,0,0.1,Western Wear,UPI,65,75,88,7,Exclusive Collections,regular
SK000474,Meera Desai,meera.desai46@gmail.com,+91-9588659171,F,41,Surat,2024-07-09,635,2,3260,1630,2,31,2026-03-05,3,0.16,1,0.42,0,,0,0,0,0.15,Accessories,Wallet,53,57,9,7,Free Shipping,occasional
SK000475,Reyansh Shah,reyansh.shah56@yahoo.com,+91-9132056138,M,28,Lucknow,2025-11-04,152,24,123744,5156,13,3,2026-04-02,23,0.64,9,0.38,8,3.8,2,0,1,0.06,Footwear,Debit Card,91,95,100,9,Free Shipping,loyal
SK000476,Diya Mehta,diya.mehta64@hotmail.com,+91-8879683548,F,37,Pune,2024-04-21,714,33,140877,4269,15,6,2026-03-30,26,0.41,20,0.35,6,3.5,2,2,2,0.07,Sportswear,Credit Card,75,71,100,10,Exclusive Collections,loyal
SK000477,Pranav Sharma,pranav.sharma71@gmail.com,+91-7356084390,M,37,Gurgaon,2025-06-24,285,6,17220,2870,3,78,2026-01-17,2,0.16,3,0.51,1,3.6,0,5,1,0.2,Accessories,COD,39,10,18,5,Free Shipping,at_risk
SK000478,Rahul Reddy,rahul.reddy84@yahoo.com,+91-7463016133,M,42,Surat,2025-12-16,110,5,5995,1199,3,56,2026-02-08,5,0.25,4,0.68,1,4.4,0,2,0,0.14,Sportswear,COD,52,43,27,6,Free Shipping,occasional
SK000479,Aditya Singh,aditya.singh32@yahoo.com,+91-7781312959,M,18,Noida,2025-11-23,133,30,116940,3898,14,1,2026-04-04,16,0.67,7,0.67,15,4.8,3,0,2,0.07,Sportswear,Wallet,82,95,100,9,Exclusive Collections,loyal
SK000480,Dev Shah,dev.shah61@yahoo.com,+91-7993114312,M,19,Coimbatore,2025-06-22,287,9,35550,3950,7,10,2026-03-26,8,0.45,9,0.27,1,3.8,1,2,0,0.06,Accessories,Wallet,55,48,58,6,Exclusive Collections,regular
SK000481,Komal Goel,komal.goel51@gmail.com,+91-9582744681,F,23,Lucknow,2025-05-28,312,2,5126,2563,3,59,2026-02-05,4,0.25,3,0.67,2,4.8,0,0,0,0.1,Sportswear,Wallet,41,69,27,5,Gift Card,occasional
SK000482,Vikram Nair,vikram.nair70@outlook.com,+91-8892986014,M,31,Coimbatore,2024-05-23,682,8,15480,1935,6,34,2026-03-02,15,0.4,5,0.49,2,4.5,1,0,0,0.05,Footwear,UPI,60,75,65,8,Exclusive Collections,regular
SK000483,Isha Khanna,isha.khanna2@hotmail.com,+91-9423085426,F,18,Chandigarh,2024-08-13,600,4,4180,1045,4,57,2026-02-07,5,0.15,1,0.43,0,,0,2,0,0.11,Ethnic Wear,Credit Card,51,48,13,8,Cashback,occasional
SK000484,Pranav Desai,pranav.desai76@hotmail.com,+91-8998032793,M,23,Lucknow,2025-10-19,168,6,6504,1084,2,48,2026-02-16,7,0.29,2,0.67,2,4.0,0,2,0,0.1,Accessories,UPI,40,52,30,8,Discount,occasional
SK000485,Kabir Mittal,kabir.mittal12@yahoo.com,+91-7551160093,M,45,Ahmedabad,2025-02-10,419,4,6532,1633,3,46,2026-02-18,4,0.29,0,0.4,0,,0,0,0,0.12,Ethnic Wear,Debit Card,48,59,8,5,Cashback,occasional
SK000486,Angel Desai,angel.desai17@outlook.com,+91-9452397015,F,20,Hyderabad,2024-06-30,644,3,5184,1728,2,58,2026-02-06,5,0.27,0,0.4,1,3.9,0,1,0,0.09,Ethnic Wear,Wallet,41,60,15,8,Gift Card,occasional
SK000487,Meera Kulkarni,meera.kulkarni8@gmail.com,+91-9125035383,F,34,Gurgaon,2025-11-03,153,15,40320,2688,4,32,2026-03-04,12,0.43,7,0.33,2,4.3,2,0,1,0.08,Footwear,Wallet,55,72,75,9,Early Access,regular
SK000488,Advaith Sharma,advaith.sharma39@gmail.com,+91-8376857878,M,35,Jaipur,2025-08-21,227,7,9373,1339,4,50,2026-02-14,5,0.21,4,0.56,2,3.8,0,1,0,0.1,Footwear,Debit Card,47,53,32,5,Discount,occasional
SK000489,Aryan Desai,aryan.desai9@outlook.com,+91-9738025044,M,36,Vadodara,2025-10-19,168,4,12960,3240,3,80,2026-01-15,2,0.12,1,0.37,1,4.8,0,4,0,0.21,Sportswear,UPI,31,23,12,6,Discount,at_risk
SK000490,Aakash Bansal,aakash.bansal49@outlook.com,+91-7953880962,M,39,Chennai,2024-06-08,666,3,4836,1612,2,31,2026-03-05,8,0.21,3,0.66,2,4.8,0,0,0,0.09,Sportswear,Wallet,48,74,35,5,Gift Card,occasional
SK000491,Jyoti Khanna,jyoti.khanna50@yahoo.com,+91-8985719071,F,42,Indore,2024-06-02,672,4,10880,2720,2,40,2026-02-24,6,0.29,2,0.33,0,,0,1,0,0.09,Ethnic Wear,UPI,51,55,18,8,Free Shipping,occasional
SK000492,Megha Sharma,megha.sharma44@outlook.com,+91-9155443810,F,47,Ahmedabad,2025-03-21,380,5,12180,2436,2,43,2026-02-21,7,0.21,3,0.26,2,4.8,0,0,0,0.14,Footwear,COD,35,59,33,5,Cashback,occasional
SK000493,Anjali Bansal,anjali.bansal51@hotmail.com,+91-7001093124,F,28,Hyderabad,2025-09-27,190,27,123633,4579,9,8,2026-03-28,29,0.46,20,0.6,3,4.0,1,0,0,0.03,Accessories,UPI,90,83,100,10,Cashback,loyal
SK000494,Kabir Jain,kabir.jain21@yahoo.com,+91-9744164519,M,23,Hyderabad,2025-10-29,158,5,13355,2671,3,55,2026-02-09,4,0.26,4,0.67,0,,0,2,0,0.09,Sportswear,Debit Card,53,53,20,6,Discount,occasional
SK000495,Kavita Kapoor,kavita.kapoor38@gmail.com,+91-9848853599,F,36,Gurgaon,2024-05-11,694,27,108837,4031,9,5,2026-03-31,29,0.54,12,0.52,6,4.3,3,2,1,0.05,Western Wear,Credit Card,83,70,100,9,Free Shipping,loyal
SK000496,Suresh Iyer,suresh.iyer60@hotmail.com,+91-7756922861,M,36,Bhopal,2025-02-28,401,6,23808,3968,5,27,2026-03-09,11,0.31,10,0.25,1,3.8,1,2,0,0.07,Sportswear,Wallet,60,44,67,8,Free Shipping,regular
SK000497,Arjun Kulkarni,arjun.kulkarni52@outlook.com,+91-9751138878,M,40,Noida,2026-01-13,82,34,134742,3963,8,13,2026-03-23,17,0.41,17,0.41,7,3.9,2,2,1,0.06,Ethnic Wear,Credit Card,92,71,100,9,Cashback,loyal
SK000498,Diya Verma,diya.verma59@hotmail.com,+91-8391965774,F,18,Gurgaon,2025-11-01,155,1,1563,1563,0,99,2025-12-27,1,0.04,1,0.34,0,,0,1,0,0.13,Footwear,UPI,7,47,5,1,Discount,dormant
SK000499,Prisha Patel,prisha.patel74@gmail.com,+91-8695932202,F,39,Chandigarh,2026-01-28,67,5,6765,1353,4,33,2026-03-03,7,0.23,0,0.47,1,4.7,0,1,0,0.13,Ethnic Wear,UPI,37,54,19,5,Cashback,occasional
SK000500,Anvi Mehta,anvi.mehta45@outlook.com,+91-7885699476,F,18,Jaipur,2024-10-14,538,11,34485,3135,6,11,2026-03-25,13,0.28,10,0.56,1,4.2,1,3,1,0.1,Western Wear,Debit Card,56,43,71,9,Cashback,regular
SK000501,Sai Iyer,sai.iyer22@outlook.com,+91-9457981668,M,34,Bangalore,2025-10-16,171,6,16812,2802,2,48,2026-02-16,6,0.16,3,0.43,1,4.1,0,2,0,0.15,Western Wear,COD,45,38,26,8,Gift Card,occasional
SK000502,Aditya Singh,aditya.singh69@hotmail.com,+91-8905656959,M,27,Vadodara,2024-07-28,616,14,38276,2734,4,29,2026-03-07,9,0.4,5,0.22,4,4.4,0,0,0,0.05,Ethnic Wear,COD,61,69,53,9,Early Access,regular
SK000503,Iraa Jain,iraa.jain49@hotmail.com,+91-9108474185,F,44,Bangalore,2025-01-19,441,4,4884,1221,0,117,2025-12-09,2,0.09,0,0.66,1,4.0,0,3,0,0.19,Western Wear,Wallet,12,38,9,3,Cashback,dormant
SK000504,Vikram Pandey,vikram.pandey58@hotmail.com,+91-7230565905,M,18,Bangalore,2026-02-06,58,5,12320,2464,2,54,2026-02-10,2,0.14,3,0.61,0,,0,1,0,0.17,Sportswear,Wallet,22,36,13,5,Cashback,at_risk
SK000505,Kavita Sharma,kavita.sharma18@outlook.com,+91-7302750263,F,33,Kolkata,2024-04-06,729,30,96300,3210,8,2,2026-04-03,26,0.65,13,0.31,11,4.7,1,0,2,0.07,Western Wear,COD,93,95,100,9,Exclusive Collections,loyal
SK000506,Aditya Goel,aditya.goel42@gmail.com,+91-7593680032,M,36,Jaipur,2024-09-24,558,19,47557,2503,10,2,2026-04-03,21,0.68,13,0.38,14,3.7,4,1,1,0.08,Footwear,Wallet,93,95,100,8,Cashback,loyal
SK000507,Laksh Jain,laksh.jain26@gmail.com,+91-7031783499,M,28,Coimbatore,2025-12-01,125,12,39924,3327,4,12,2026-03-24,8,0.38,7,0.47,5,4.8,0,1,1,0.1,Accessories,UPI,58,63,62,8,Cashback,regular
SK000508,Tanish Bansal,tanish.bansal64@yahoo.com,+91-9773312148,M,33,Ahmedabad,2025-03-07,394,2,4246,2123,3,32,2026-03-04,4,0.22,5,0.49,2,4.9,0,0,0,0.09,Footwear,COD,35,74,33,6,Free Shipping,occasional
SK000509,Komal Desai,komal.desai58@hotmail.com,+91-9924380976,F,27,Chennai,2024-07-29,615,14,23156,1654,4,31,2026-03-05,8,0.32,3,0.68,5,4.5,2,0,1,0.11,Footwear,Wallet,70,81,70,7,Cashback,regular
SK000510,Anjali Jain,anjali.jain15@outlook.com,+91-9624571476,F,33,Gurgaon,2024-09-29,553,7,19677,2811,2,82,2026-01-13,2,0.12,0,0.22,2,4.5,0,2,1,0.2,Accessories,Wallet,26,45,14,4,Gift Card,at_risk
SK000511,Tanish Saxena,tanish.saxena29@yahoo.com,+91-8099154763,M,35,Kochi,2026-01-10,85,2,1606,803,1,139,2025-11-17,1,0.05,2,0.64,1,3.8,0,1,0,0.11,Ethnic Wear,Debit Card,18,62,13,2,Gift Card,dormant
SK000512,Preeti Gupta,preeti.gupta97@gmail.com,+91-9480680388,F,26,Ahmedabad,2024-04-08,727,13,95680,7360,13,11,2026-03-25,30,0.67,11,0.6,3,4.0,5,0,0,0.02,Western Wear,UPI,89,77,100,9,Free Shipping,loyal
SK000513,Sara Kapoor,sara.kapoor79@yahoo.com,+91-8070369874,F,30,Coimbatore,2024-04-15,720,23,116288,5056,10,5,2026-03-31,21,0.66,8,0.37,14,4.7,3,0,1,0.06,Sportswear,UPI,82,95,100,8,Free Shipping,loyal
SK000514,Kavita Nair,kavita.nair89@hotmail.com,+91-9477982819,F,18,Lucknow,2024-08-04,609,3,4956,1652,2,59,2026-02-05,5,0.29,3,0.45,2,3.9,0,0,0,0.14,Western Wear,Credit Card,50,64,29,6,Cashback,occasional
SK000515,Aarav Agarwal,aarav.agarwal15@hotmail.com,+91-9650331394,M,18,Coimbatore,2025-02-20,409,5,10875,2175,3,51,2026-02-13,3,0.21,4,0.53,0,,0,2,0,0.14,Western Wear,UPI,42,37,18,7,Free Shipping,occasional
SK000516,Myra Mehta,myra.mehta34@gmail.com,+91-9610779038,F,27,Hyderabad,2026-01-23,72,2,3394,1697,0,106,2025-12-20,2,0.09,0,0.34,0,,0,3,0,0.13,Ethnic Wear,Debit Card,11,28,4,3,Gift Card,dormant
SK000517,Aryan Kulkarni,aryan.kulkarni43@hotmail.com,+91-9555461772,M,19,Surat,2025-10-31,156,8,13408,1676,4,31,2026-03-05,9,0.44,6,0.26,5,4.6,0,1,0,0.06,Accessories,Wallet,60,60,61,9,Early Access,regular
SK000518,Aaradhya Bansal,aaradhya.bansal21@yahoo.com,+91-7807742156,F,30,Gurgaon,2025-03-04,397,3,8400,2800,4,40,2026-02-24,7,0.17,0,0.65,1,4.5,0,1,0,0.11,Western Wear,UPI,49,59,19,8,Gift Card,occasional
SK000519,Kabir Malhotra,kabir.malhotra23@hotmail.com,+91-8580283138,M,43,Delhi,2025-05-07,333,6,17874,2979,4,36,2026-02-28,7,0.24,3,0.42,2,3.5,0,1,0,0.15,Ethnic Wear,Debit Card,52,51,33,8,Free Shipping,occasional
SK000520,Amit Gupta,amit.gupta38@gmail.com,+91-7636275388,M,45,Pune,2025-06-26,283,9,26982,2998,4,17,2026-03-19,10,0.41,4,0.54,4,4.6,2,0,1,0.11,Footwear,Debit Card,68,77,72,9,Exclusive Collections,regular
SK000521,Dev Khanna,dev.khanna46@yahoo.com,+91-8727564985,M,29,Chandigarh,2025-08-10,238,3,5268,1756,1,135,2025-11-21,0,0.02,0,0.33,1,4.2,0,3,0,0.13,Accessories,UPI,14,34,5,4,Free Shipping,dormant
SK000522,Aaradhya Bhatia,aaradhya.bhatia45@hotmail.com,+91-9162133099,F,20,Kolkata,2024-12-17,474,9,20970,2330,1,74,2026-01-21,1,0.06,3,0.52,2,4.9,0,3,1,0.15,Accessories,COD,22,26,21,4,Gift Card,at_risk
SK000523,Aarav Rao,aarav.rao33@hotmail.com,+91-9491550406,M,19,Jaipur,2025-12-19,107,13,40781,3137,4,25,2026-03-11,10,0.36,6,0.4,5,3.9,0,1,0,0.07,Western Wear,Wallet,72,67,63,7,Exclusive Collections,regular
SK000524,Suresh Patel,suresh.patel37@hotmail.com,+91-7747536708,M,48,Indore,2025-05-11,329,15,40155,2677,5,11,2026-03-25,9,0.37,8,0.61,1,4.0,1,0,1,0.1,Western Wear,Wallet,69,65,57,8,Exclusive Collections,regular
SK000525,Divya Sharma,divya.sharma74@outlook.com,+91-7110849725,F,40,Kolkata,2024-04-20,715,1,1225,1225,0,177,2025-10-10,2,0.06,1,0.59,0,,0,2,0,0.2,Accessories,Credit Card,11,34,7,4,Discount,dormant
SK000526,Aaradhya Saxena,aaradhya.saxena1@gmail.com,+91-9516356528,F,29,Kochi,2025-07-09,270,10,30630,3063,5,32,2026-03-04,15,0.29,4,0.34,4,5.0,2,2,0,0.07,Accessories,Wallet,62,51,82,9,Cashback,regular
SK000527,Advaith Khanna,advaith.khanna20@hotmail.com,+91-9558852705,M,32,Noida,2024-08-02,611,12,40284,3357,4,28,2026-03-08,10,0.41,9,0.52,4,3.6,2,1,0,0.05,Sportswear,Debit Card,59,64,87,9,Early Access,regular
SK000528,Shruti Malhotra,shruti.malhotra1@gmail.com,+91-7321518787,F,29,Noida,2024-12-17,474,9,33552,3728,7,23,2026-03-13,13,0.36,10,0.67,1,4.6,1,1,0,0.1,Ethnic Wear,UPI,59,49,71,9,Exclusive Collections,regular
SK000529,Jyoti Iyer,jyoti.iyer68@gmail.com,+91-7739348450,F,37,Gurgaon,2024-10-14,538,8,22936,2867,1,81,2026-01-14,3,0.14,1,0.32,2,4.0,0,3,1,0.22,Accessories,Credit Card,27,22,19,3,Cashback,at_risk
SK000530,Vivaan Singh,vivaan.singh30@outlook.com,+91-7332156740,M,31,Jaipur,2025-04-26,344,35,247660,7076,12,1,2026-04-04,25,0.66,11,0.46,4,4.8,2,0,1,0.05,Footwear,Credit Card,81,80,100,10,Early Access,loyal
SK000531,Aanya Mittal,aanya.mittal12@yahoo.com,+91-9440786515,F,39,Kochi,2025-08-16,232,5,13075,2615,3,86,2026-01-09,3,0.07,2,0.6,1,4.0,0,1,1,0.22,Ethnic Wear,UPI,40,33,17,3,Gift Card,at_risk
SK000532,Komal Kapoor,komal.kapoor83@yahoo.com,+91-7541764946,F,39,Nagpur,2024-11-26,495,6,7854,1309,3,54,2026-02-10,8,0.27,5,0.21,0,,0,0,0,0.1,Western Wear,Wallet,35,60,31,8,Discount,occasional
SK000533,Rohan Shah,rohan.shah27@hotmail.com,+91-9157881877,M,22,Chennai,2024-04-17,718,2,4418,2209,3,54,2026-02-10,8,0.17,0,0.21,2,4.0,0,1,0,0.12,Accessories,Wallet,44,55,26,5,Free Shipping,occasional
SK000534,Myra Tiwari,myra.tiwari65@yahoo.com,+91-9093665689,F,35,Kolkata,2024-08-28,585,17,126684,7452,15,8,2026-03-28,27,0.4,16,0.54,6,4.1,3,0,0,0.03,Accessories,COD,92,89,100,9,Early Access,loyal
SK000535,Advik Pillai,advik.pillai54@yahoo.com,+91-8806061672,M,44,Chandigarh,2026-01-16,79,4,7060,1765,1,74,2026-01-21,2,0.07,1,0.6,2,3.7,0,2,0,0.22,Ethnic Wear,UPI,40,41,17,3,Gift Card,at_risk
SK000536,Shaurya Pillai,shaurya.pillai13@yahoo.com,+91-8531229507,M,36,Bangalore,2024-05-28,677,9,15633,1737,4,19,2026-03-17,13,0.43,10,0.49,1,4.9,1,0,0,0.09,Ethnic Wear,Credit Card,65,58,71,9,Exclusive Collections,regular
